当初,始终,3.0,0.44998732,0.0922567,0.0900611,0.36769465
最终,不然,3.0,0.01762814,0.17671682,0.44999003,0.355665
首先,依序,2.0,0.576193,0.0282912,0.00745865,0.388057
或,而是,2.0,0.01001585,0.0383907,0.049601898,0.9019915
首先,再来,2.0,0.0287789,0.0291491,0.03330885,0.908763
不只,而且,2.0,0.039638452,0.12790155,0.06715575,0.7653045
不只,都,2.0,0.0273334,0.025698,0.0244745,0.922494
虽说,却,2.0,0.14851724,0.030135851,0.7080525,0.11329415
而是,,2.0,0.01082087,0.06536775,0.07054275,0.8532685
早期,其后,2.0,0.027173102,0.04564055,0.05129645,0.87588954
不只,而,2.0,0.02189285,0.04134135,0.04919225,0.88757396
当初,其后,1.0,0.129762,0.0473397,0.0161924,0.806706
偷偷,不然,1.0,0.0241922,0.11918,0.166464,0.690163
,再不然,1.0,0.128343,0.0446182,0.195675,0.631363
只要,即可,1.0,0.0266618,0.0874525,0.649995,0.235891
当初,到头来,1.0,0.0306563,0.0444611,0.0721384,0.852744
要不是,就,1.0,0.00955901,0.0903257,0.069193,0.830922
,另方面,1.0,0.0559209,0.0803547,0.00769767,0.856027
早期,其间,1.0,0.0309531,0.0333557,0.0387756,0.896916
易言之,,1.0,0.0164294,0.00660511,0.00492771,0.972038
,要不是,1.0,0.00321806,0.0834866,0.435903,0.477392
虽说,其实,1.0,0.0453258,0.0741401,0.0487863,0.831748
不仅,而是,1.0,0.00573439,0.0192455,0.0234165,0.951604
相反地,,1.0,0.397474,0.32434,0.0311558,0.24703
同样地,,1.0,0.0676248,0.0905488,0.0531442,0.788682
要不是,早,1.0,0.0347639,0.462561,0.0640509,0.438624
虽说,可是,1.0,0.0013591,0.00525833,0.977697,0.0156855
